date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-06-03,17.8,10.3,25.5,0,,227,10.3,,1013.1,
2022-06-04,17.2,10.4,25,0.5,,249,8.4,,1015.3,
2022-06-05,18.6,8.8,25.4,0,,272,7.8,,1020.2,
2022-06-06,18.4,10.9,25.9,0,,269,8,,1020.2,
2022-06-07,20.4,11.3,28.8,0,,296,9.2,,1018.8,
2022-06-08,19.4,15.1,25.3,0,,277,11.3,,1018.3,
2022-06-09,22.4,11.1,32.5,0,,315,6.5,,1019.4,
2022-06-10,26.1,18.4,35,0,,7,8.3,,1017.9,
2022-06-11,26.3,20.4,34.7,0,,1,8,,1016.3,
2022-06-12,26.8,17.3,35.3,1,,327,8.3,,1015.4,
2022-06-13,28.2,19.3,35.7,0,,124,10.3,,1013.7,
2022-06-14,27.1,18.1,36.5,0,,261,8.1,,1012.2,
2022-06-15,25.1,13.9,37.2,0,,18,7.7,,1014.8,
2022-06-16,25.8,19.3,35.2,2,,23,10.1,,1016,
2022-06-17,27.6,21.4,35.4,0,,40,13.3,,1016.1,
2022-06-18,24.6,17.7,33.1,0,,236,14.8,,1011.1,
2022-06-19,16.3,13.1,26.4,0.5,,260,10.6,,1010.9,
2022-06-20,14.6,10.1,21.6,0,,284,8.3,,1012.4,
2022-06-21,14.3,8.5,20.4,0,,258,8.3,,1013,
2022-06-22,13.4,7.7,21.1,0,,226,9.8,,1012.5,
2022-06-23,13.9,11,19.8,2,,258,7.1,,1014.9,
2022-06-24,15.2,11.7,21.2,4.1,,252,9.2,,1017,
2022-06-25,15.7,11.7,21.5,0,,271,10.5,,1014,
2022-06-26,14.1,5.3,22.4,0,,300,9.2,,1014.5,
2022-06-27,17.1,7.2,25.9,0,,310,7,,1018.7,
2022-06-28,19.9,11,29,0,,312,9.1,,1018.8,
2022-06-29,17.7,11.7,26.1,0,,297,12.8,,1015.4,
2022-06-30,16.7,7.8,24.8,0,,291,9.9,,1015.9,
2022-07-01,20.2,10.1,29.8,0,,339,7.7,,1016.8,
2022-07-02,25.2,16.5,34.3,0,,275,7.7,,1014.8,
